task,episode,step,joint_name,position
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,134,robot0_joint6,3.683237614133119
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,135,robot0_joint6,3.6900054654913985
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,136,robot0_joint6,3.702667187445869
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,137,robot0_joint6,3.7225053052828265
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,138,robot0_joint6,3.7507659793784334
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,139,robot0_joint6,3.75525155184725
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,140,robot0_joint6,3.7530427543507314
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,141,robot0_joint6,3.7526720573682075
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,142,robot0_joint6,3.752618510959302
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,143,robot0_joint6,3.752612935358158
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,144,robot0_joint6,3.7526102017975087
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,145,robot0_joint6,3.752608496896112
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,146,robot0_joint6,3.7526172371656723
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,147,robot0_joint6,3.7526086333257807
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,148,robot0_joint6,3.752608523462173
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,149,robot0_joint6,3.7527203527495896
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,150,robot0_joint6,3.7425336655530104
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,151,robot0_joint6,3.7365959822434545
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,152,robot0_joint6,3.7398569307777203
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,153,robot0_joint6,3.748886488268927
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,154,robot0_joint6,3.754070030411586
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,155,robot0_joint6,3.7528703000612156
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,156,robot0_joint6,3.752637773324277
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,157,robot0_joint6,3.752613887584412
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,158,robot0_joint6,3.7525613306161336
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,159,robot0_joint6,3.752578720613096
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,160,robot0_joint6,3.752562644461516
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,161,robot0_joint6,3.7525842021725015
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,162,robot0_joint6,3.7525680575530216
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,163,robot0_joint6,3.7525877740266957
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,164,robot0_joint6,3.752614399864338
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,165,robot0_joint6,3.752616914200975
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,166,robot0_joint6,3.752616743929835
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,167,robot0_joint6,3.7526159058359854
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,168,robot0_joint6,3.7526149188347584
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,169,robot0_joint6,3.7526140006281343
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,170,robot0_joint6,3.7526898185949267
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,171,robot0_joint6,3.741697022196249
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,172,robot0_joint6,3.7354731180951606
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,173,robot0_joint6,3.7385470014503985
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,174,robot0_joint6,3.744119128226191
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,175,robot0_joint6,3.7470063172041668
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,176,robot0_joint6,3.7508596059928565
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,177,robot0_joint6,3.7530325274597995
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,178,robot0_joint6,3.7526598043644577
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,179,robot0_joint6,3.7525660973340136
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,180,robot0_joint6,3.7525990130845592
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,181,robot0_joint6,3.7526220730022612
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,182,robot0_joint6,3.752579182367785
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,183,robot0_joint6,3.7525926296875545
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,184,robot0_joint6,3.7526104215066995
"Task(name='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl between the plate and the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate.pruned_init')",3,185,robot0_joint6,3.7526157503601114
